that these images	dat hierdie beelde	2
text is informative and	teks is insiggewend en	2
is informative and	is insiggewend en	2
text gives an overview	teks gee n oorsig	2
text gives an overview of	teks gee n oorsig van	2
carrier and	draer en	2
text claims that texts	teks beweer dat tekste	2
a visual and auditory	n visuele en ouditiewe	2
text has an unconventional	teks het n onkonvensionele	2
has an unconventional	het n onkonvensionele	2
various periods	verskeie tydperke	2
indexing allows	indeksering laat	2
index	indekseer	2
for later	vir latere	2
contents is	inhoudsopgawe is	2
contents is a	inhoudsopgawe is n	2
feature		2
that this	waarop hierdie	2
that this text	waarop hierdie teks	2
driven and	gedrewe en	2
obscures	verduister	2
of the play's	van die toneelstuk	2
of sexuality	van seksualiteit	2
book uses an	boek gebruik n	2
uses an interdisciplinary	gebruik n interdissiplinêre	2
text explains various concepts	teks verduidelik verskeie konsepte	2
love to	daarvan om	2
mixture of text and image	mengsel van teks en beeld	2
a dream	n droomagtige	2
theory assumes	teorie veronderstel	2
theory assumes that	teorie veronderstel dat	2
more than its	meer as sy	2
its imagery	sy beeldspraak	2
play or	toneelstuk of	2
contemporary relevance	kontemporêre relevansie	2
contemporary relevance of	kontemporêre relevansie van	2
and exercises to	en oefeninge om	2
exercises to	oefeninge om	2
infographics to	infografika om	2
a single moment	n enkele oomblik	2
single moment	enkele oomblik	2
on notions	op begrippe	2
on notions of	op begrippe van	2
encourages the readers	moedig die lesers	2
so the readers	so die lesers	2
as footnotes	as voetnote	2
recognizes a	erken n	2
theory of text	teorie van teks	2
and creates alternative	en skep alternatiewe	2
of the hypertext is to	van die hiperteks is om	2
the hypertext is to	die hiperteks is om	2
use texts	gebruik tekste	2
relation with	verband met	2
subversive and	ondermynende en	2
conscious choice	bewuste keuse	2
with the world	met die wêreld	2
and is an	en is n	2
text contains repeated	teks bevat herhaalde	2
contains repeated	bevat herhaalde	2
random		2
words creates an	woorde skep n	2
discursive structures	diskursiewe strukture	2
is a low	is n lae	2
characters were	karakters is	2
collaboration with	samewerking met	2
style is minimalistic	styl is minimalisties	2
is minimalistic	is minimalisties	2
is implicit in	is implisiet in	2
in the dialogue	in die dialoog	2
an important role in a	n belangrike rol in n	2
important role in a	belangrike rol in n	2
role in a	rol in n	2
structural	struktuurmiddele	2
highlights their	beklemtoon hul	2
a fractal	n fraktaalagtige	2
fractal	fraktaalagtige	2
interaction to	interaksie om	2
discursive discourse	diskursiewe diskoers	2
uses the tools	gebruik die instrumente	2
the tools	die instrumente	2
uses the tools of	gebruik die instrumente van	2
the tools of	die instrumente van	2
narratology to	narratologie om	2
topics on	onderwerpe op	2
text uses literary devices	teks gebruik literêre toestelle	2
uses literary devices	gebruik literêre toestelle	2
text uses literary devices to	teks gebruik literêre toestelle om	2
uses literary devices to	gebruik literêre toestelle om	2
fears of	vrese van	2
injustice	onreg	2
writers use rhetorical	skrywers gebruik retoriese	2
is used as a way	word gebruik as n manier	2
is used as a way to	word gebruik as n manier om	2
mobile devices	mobiele toestelle	2
the novice	die beginner	2
to a certain	tot n sekere	2
refers to the sequence of	verwys na die volgorde van	2
to the sequence of	na die volgorde van	2
refers to the sequence of events	verwys na die volgorde van gebeure	2
to the sequence of events	na die volgorde van gebeure	2
focus is not	fokus is nie	2
focus is not on	fokus is nie op	2
is not on	is nie op	2
older than	ouer as	2
interviewed	het	2
theory compares	teorie vergelyk	2
to human	met menslike	2
to	moes	2
complex of	kompleks van	2
texts especially	tekste veral	2
is common for	is algemeen dat	2
has a hidden	het n verborge	2
to ambiguity	tot dubbelsinnigheid	2
the options	die opsies	2
came		2
as subject	as subjek	2
as subject is	as subjek is	2
imagery or	beeldspraak of	2
draws the reader into	trek die leser by	2
the reader into	die leser by	2
reader into	leser by	2
draws the reader into	trek die leser by die	2
the reader into	die leser by die	2
reader into the	leser by die	2
review	hersien	2
shows connections	toon verbande	2
shows connections between	toon verbande tussen	2
hypercritical	hiperkritiese	2
jokes to	grappe om	2
author theorizes	skrywer teoretiseer	2
author theorizes how	skrywer teoretiseer hoe	2
units of a	eenhede van n	2
hypertext document can	hipertekstuele dokument kan	2
document can	dokument kan	2
landscapes can	landskappe kan	2
no final	geen finale	2
that both	dat beide	2
expressed directly	direk uitgedruk	2
decide which	besluit watter	2
a conclusion	n gevolgtrekking	2
predicting	voorspel	2
use visuals	gebruik beeldmateriaal	2
linguistic entities	linguistiese entiteite	2
makes them	maak hulle	2
those in	dié in	2
talented	talentvolle	2
abusive	beledigende	2
group is	groep is	2
is known for	is bekend vir	2
known for their	bekend vir hul	2
bands	rockgroepe	2
is best	is veral	2
best	veral	2
is best known	is veral bekend	2
best known	veral bekend	2
is best known for	is veral bekend vir	2
best known for	veral bekend vir	2
solo	solo	2
a disruptive	n ontwrigtende	2
and bytes	en grepe	2
bytes	grepe	2
are narratives within	is narratiewe binne	2
are narratives within a	is narratiewe binne n	2
between a text and	tussen n teks en n	2
audience of a	gehoor van n	2
text uses exaggerated language	teks gebruik oordrewe taal	2
uses exaggerated language	gebruik oordrewe taal	2
exaggerated language to	oordrewe taal om	2
multimedia	multimediategnologie	2
author shows the	skrywer toon die	2
the use of advertising	die gebruik van advertensies	2
use of advertising	gebruik van advertensies	2
economic function	ekonomiese funksie	2
language allows	taal laat	2
a video	n videospeletjie	2
video game's	videospeletjie se	2
game's	se	2
the characteristics of specific	die kenmerke van spesifieke	2
characteristics of specific	kenmerke van spesifieke	2
activity is	leesaktiwiteit word	2
style mimics	styl boots	2
mimics a	boots n	2
complex structure and	komplekse struktuur en	2
that typically	wat tipies	2
of spatial and	van ruimtelike en	2
syntax semantics	sintaksis semantiek	2
syntax semantics and	sintaksis semantiek en	2
of layered	van gelaagde	2
layered and	gelaagde en	2
you into	jou in	2
is lively	is lewendig	2
is lively and	is lewendig en	2
imagery is	beeldspraak word	2
peer reviewed	eweknie geëvalueer	2
reviewed	geëvalueer	2
by experts	deur kundiges	2
experts in	kundiges op	2
experts in the	kundiges op die	2
important elements of a	belangrike elemente van n	2
the terminology of	die terminologie van	2
terminology of	terminologie van	2
provides many examples	verskaf baie voorbeelde	2
of previous academic	van vorige akademiese	2
previous academic	vorige akademiese	2
something very	iets baie	2
texts a	tekste n	2
with graphic elements	met grafiese elemente	2
elements for	elemente vir	2
a constantly	n voortdurend	2
use of linguistic and	gebruik van linguistiese en	2
of linguistic and	van linguistiese en	2
text uses different fonts	teks gebruik verskillende lettertipes	2
revision to	hersiening om	2
in the text flow	in die teks vloei	2
the text flow	die teks vloei	2
text flow	teks vloei	2
hypertext facilitates	hiperteks vergemaklik	2
is facilitated by	word gefasiliteer deur	2
regions	teksstreke	2
nuances in	nuanses in	2
relates the text	bring die teks	2
then connects	verbind dan	2
computer		2
occupations	beroepe	2
everyday social	alledaagse sosiale	2
the different dimensions	die verskillende dimensies	2
the different dimensions of	die verskillende dimensies van	2
different dimensions of	verskillende dimensies van	2
role in the development	rol in die ontwikkeling	2
role in the development of	rol in die ontwikkeling van	2
meaning of the text is	betekenis van die teks word	2
conflict with	konflik met	2
more open	meer oop	2
with increased	met verhoogde	2
racism in	rassisme in	2
will examine	sal ondersoek	2
will examine how	sal ondersoek hoe	2
how ideas	hoe idees	2
how ideas of	hoe idees van	2
ideas of realism	idees van realisme	2
a useful framework	n nuttige raamwerk	2
useful framework	nuttige raamwerk	2
language and structure of	taal en struktuur van	2
language and structure of the	taal en struktuur van die	2
communicates a	kommunikeer n	2
text uses an unexpected	teks gebruik n onverwagte	2
uses an unexpected	gebruik n onverwagte	2
a level of abstraction	n vlak van abstraksie	2
level of abstraction	vlak van abstraksie	2
of abstraction	van abstraksie	2
simultaneity of heterogeneous sign	gelyktydigheid van heterogene tekensisteme	2
of heterogeneous sign	van heterogene tekensisteme	2
heterogeneous sign	heterogene tekensisteme	2
sign	tekensisteme	2
by advertising	deur advertensies	2
bother	pla	2
its support	die ondersteuning	2
category refers	kategorie verwys	2
category refers to	kategorie verwys na	2
category refers to the	kategorie verwys na die	2
refers to the idea	verwys na die idee	2
to the idea	na die idee	2
of an underlying	van n onderliggende	2
antonyms	antonieme	2
and connotations of	en konnotasies van	2
piece is a	stuk is n	2
gaps between phrases	gapings tussen frases	2
the uninterrupted	die ononderbroke	2
forces us	dwing ons	2
forces us to	dwing ons om	2
on how the	van hoe die	2
between several	tussen verskeie	2
without reading	sonder om	2
not just	nie bloot	2
certain topics	sekere onderwerpe	2
certain topics or	sekere onderwerpe of	2
hypothesizes	veronderstel	2
condition	kondisioneer	2
real and fictional	werklike en fiktiewe	2
description is	beskrywing word	2
text misleads	teks mislei	2
text misleads the	teks mislei die	2
misleads the	mislei die	2
identity through the	identiteit deur die	2
text is contained	teks is vervat	2
text is contained in	teks is vervat in	2
an illustrated	n geïllustreerde	2
standard for	standaard vir	2
the immediacy	die onmiddellikheid	2
and instability of	en onstabiliteit van	2
reframes	herraam	2
against the idea of	teen die idee van	2
through a process	deur n proses	2
mainly consists	hoofsaaklik uit	2
that story	dat storie	2
the liberating	die bevrydende	2
claims that hypertext	beweer dat hiperteks	2
of technology to	van tegnologie om	2
critics claim	kritici beweer	2
critics claim that	kritici beweer dat	2
have little	het min	2
own adventure	eie avontuur	2
versions or	weergawes of	2
are invisible	is onsigbaar	2
paths within	paaie binne	2
paths within the	paaie binne die	2
within the textual	binne die tekstuele	2
in a purely textual	in n suiwer tekstuele	2
a set	n vasgestelde	2
range of	reeks van	2
composition is	samestelling is	2
the client	die kliënt	2
authorized	gemagtig	2
more active	meer aktief	2
to media	aan media	2
communities can	gemeenskappe kan	2
monologue is	monoloog is	2
monologue is a	monoloog is n	2
as an interface	as n koppelvlak	2
pop	opspringvensters	2
see how the text	sien hoe die teks	2
of the points	van die punte	2
technology connects	tegnologie verbind	2
on people	op mense	2
to theory	na teorie	2
shapes how	vorm hoe	2
as a gateway	as n poort	2
a gateway to	n poort vir	2
gateway to	poort vir	2
dynamic spaces	dinamiese ruimtes	2
short video	kort videogrepe	2
is currently	word tans	2
society	gemeenskap	2
poetry	hipertekspoësie	2
an otherwise realistic	n andersins realistiese	2
otherwise realistic	andersins realistiese	2
play	taalspel	2
play as	taalspel as	2
quotes other	haal ander	2
rather than an objective	eerder as n objektiewe	2
than an objective	as n objektiewe	2
revived	herleefde	2
unforeseen	onvoorsiene	2
is a summary of	is n opsomming van n	2
by specific characters	deur spesifieke karakters	2
by specific characters in	deur spesifieke karakters in	2
artist is	kunstenaar is	2
many of their	baie van hul	2
is a pragmatic	is n pragmatiese	2
bibliography of	bibliografie van	2
text is an imitation	teks is n nabootsing	2
text is an imitation of	teks is n nabootsing van	2
an imitation of the	n nabootsing van die	2
theory is the	mediateorie is die	2
and hidden	en versteekte	2
player moves	speler beweeg	2
the character through	die karakter deur	2
actions on	optrede op	2
performs	presteer	2
subject to a	onderhewig aan n	2
they want	hulle wil	2
connect	sluit	2
text is focused on a	teks is gefokus op n	2
text is focused on a single	teks is gefokus op n enkele	2
is focused on a single	is gefokus op n enkele	2
focused on a single	gefokus op n enkele	2
text uses its layout	teks gebruik sy uitleg	2
uses its layout	gebruik sy uitleg	2
text uses its layout to	teks gebruik sy uitleg om	2
uses its layout to	gebruik sy uitleg om	2
its layout to	sy uitleg om	2
layout to	uitleg om	2
of large	van groot	2
magazine's	tydskrif	2
narrator speaks directly	verteller praat direk	2
speaks directly to	praat direk met	2
speaks directly to the	praat direk met die	2
supposedly	kwansuis	2
something about	iets oor	2
something about the	iets oor die	2
sense of continuity	gevoel van kontinuïteit	2
of continuity	van kontinuïteit	2
must	moenie	2
for an audience	vir n gehoor	2
uses of text	gebruike van teks	2
to varying	in verskillende	2
text discusses the various	teks bespreek die verskillende	2
discusses the various	bespreek die verskillende	2
the various components	die verskillende komponente	2
various components	verskillende komponente	2
the various components of	die verskillende komponente van	2
various components of	verskillende komponente van	2
icons		2
of the text	van die teks van	2
of the text	van die teks van die	2
sexualized language	geseksualiseerde taal	2
are rarely	is selde	2
verbally	verbaal	2
are texts with	is tekste met	2
feminist theory focuses	feministiese teorie fokus	2
feminist theory focuses on	feministiese teorie fokus op	2
analyzed in this	wat in hierdie	2
in this study	in hierdie studie	2
and a sense	en n gevoel	2
and a sense of	en n gevoel van	2
produce	lewer	2
produce a	lewer n	2
text achieves its	teks bereik sy	2
viewer or	kyker of	2
frequency of	frekwensie van	2
use of characters	gebruik van karakters	2
of characters in the text	van karakters in die teks	2
a deviation from	n afwyking van	2
a technique used in	n tegniek wat in	2
digital narrative	digitale narratiewe	2
break	breuk	2
with the tradition	met die tradisie	2
with the tradition of	met die tradisie van	2
of postmodern and	van postmoderne en	2
elements creates	elemente skep	2
the text displays	die teks vertoon	2
the text displays a	die teks vertoon n	2
and applied	en toegepaste	2
transferred	oorgedra	2
the reader to	die leser moet	2
reader to	leser moet	2
describes some	beskryf sommige	2
of the linguistic system	van die linguistiese sisteem	2
classical and	klassiek en	2
metaphors in this text	metafore in hierdie teks	2
of language are	van taal word	2
a central problem	n sentrale probleem	2
in one way or another	op een of ander manier	2
one way or another	een of ander manier	2
way or another	of ander manier	2
to the semiotics	na die semiotiek	2
the conversation about	die gesprek oor	2
is described by	word beskryf deur	2
couplets	koeplette	2
voice in this	stem in hierdie	2
voice in this text	stem in hierdie teks	2
through non linear	deur nie lineêre	2
section contains an	afdeling bevat n	2
presented in this	wat in hierdie	2
author illustrates	skrywer illustreer	2
them into	hulle in	2
text is framed within	teks is omraam binne	2
is framed within	is omraam binne	2
framed within	omraam binne	2
text is framed within a	teks is omraam binne n	2
is framed within a	is omraam binne n	2
framed within a	omraam binne n	2
communication is the	kommunikasie is die	2
communication is the	kommunikasie is die kommunikasie	2
is the communication	is die kommunikasie	2
communication is the of	kommunikasie is die kommunikasie van	2
is the communication of	is die kommunikasie van	2
communication is the of information	kommunikasie is die kommunikasie van inligting	2
is the communication of information	is die kommunikasie van inligting	2
the communication of information	die kommunikasie van inligting	2
communication of information	kommunikasie van inligting	2
how the production	hoe die produksie	2
as a site	as n terrein	2
as a site of	as n terrein van	2
fragmentation	fragmentering	2
fragmentation of	fragmentering van	2
the reliance on	die afhanklikheid van	2
artifact is	artefak is	2
changed	veranderde	2
through a range	deur n reeks	2
the narrative context of	die narratiewe konteks van	2
narrative context of	narratiewe konteks van	2
text is written by an	teks is geskryf deur n	2
is written by an	is geskryf deur n	2
a dialogic relationship	n dialogiese verhouding	2
a dialogic relationship with	n dialogiese verhouding met	2
dialogic relationship with	dialogiese verhouding met	2
products and services	produkte en dienste	2
depiction of the	uitbeelding van die	2
and violence	en geweld	2
resonate	aanklank	2
prospective	voornemende	2
web	webtekste	2
text uses a unique	teks gebruik n unieke	2
uses a unique	gebruik n unieke	2
narrative allows the	narratief laat die	2
phrase	voorsetselfrase	2
in example	in voorbeeld	2
conversational	geselserige	2
the dialogue between	die dialoog tussen	2
an ironic commentary	n ironiese kommentaar	2
ironic commentary	ironiese kommentaar	2
an ironic commentary on	n ironiese kommentaar op	2
ironic commentary on	ironiese kommentaar op	2
extensive use of metaphor	uitgebreide gebruik van metafoor	2
seen in	gesien in	2
seen in the	gesien in die	2
in the performance	aan die opvoering	2
changes when	verander wanneer	2
to the audience	vir die gehoor	2
the confines	die grense	2
confines	grense	2
the confines of	die grense van	2
confines of	grense van	2
sound affects	klank beïnvloed	2
affects how we	beïnvloed hoe ons	2
proximity and	nabyheid en	2
multivocality of	multivokaliteit van	2
structure of the narrative is	struktuur van die narratief word	2
use of paradox	gebruik van paradoks	2
and hyperboles	en hiperbole	2
hyperboles	hiperbole	2
documentary format	dokumentêre formaat	2
is a file	is n lêer	2
a file	n lêer	2
book claims	boek beweer	2
like many	soos baie	2
the period	die tydperk	2
period to	tydperk om	2
and resistance	en weerstand	2
the text with a critical	die teks met n kritiese	2
text with a critical	teks met n kritiese	2
don't like	nie van	2
don't like the	nie van die	2
like the	van die	2
the manifestation	die manifestasie	2
consists of snippets	bestaan uit brokkies	2
of snippets	uit brokkies	2
snippets	brokkies	2
are many possible	is baie moontlike	2
in working	in werkende	2
location on	ligging op	2
conspicuous	opvallende	2
commercially	kommersieel	2
theory considers	teorie beskou	2
people use	mense gebruik	2
has focused	het gefokus	2
has focused on	het gefokus op	2
cultural economic	kulturele ekonomiese	2
is a key	is n sleutel	2
bias of the	vooroordeel van die	2
among different	onder verskillende	2
physical distance	fisiese afstand	2
text uses simple language to	teks gebruik eenvoudige taal om	2
uses simple language to	gebruik eenvoudige taal om	2
complex information	komplekse inligting	2
going	jy	2
going to	jy na	2
readable with	leesbaar met	2
identify each	identifiseer elke	2
identify each section	identifiseer elke afdeling	2
as embedded	as ingebedde	2
embedded learning	ingebedde leer	2
pervades	deurdring	2
non linear texts	nie lineêre tekste	2
characterized by direct	gekenmerk deur direkte	2
essay	opstelvrae	2
from her	uit haar	2
multiple perspectives to	verskeie perspektiewe om	2
reader	leserervaring	2
overemphasis	oorbeklemtoning	2
and all	en al	2
chains of	kettings van	2
or identifies	of identifiseer	2
or identifies with	of identifiseer met	2
reworks	herwerk	2
a ludic	n ludiese	2
text resonates	teks resoneer	2
text resonates with	teks resoneer met	2
larger ideological	groter ideologiese	2
charts	karteer	2
through levels	deur vlakke	2
of cooking	van kook	2
action	werking	2
action of	werking van	2
hypertextual sources	hipertekstuele bronne	2
to linear	met lineêre	2
several ways to	verskeie maniere om	2
make their	om hul	2
make their own	om hul eie	2
make their own connections	om hul eie verbande	2
their own connections	hul eie verbande	2
own connections	eie verbande	2
of mass	van massakultuur	2
responses	antwoorde	2
literacy that	geletterdheid wat	2
the compositional	die komposisionele	2
excerpt focuses	uittreksel fokus	2
excerpt focuses on	uittreksel fokus op	2
text discusses narrative	teks bespreek narratiewe	2
music as a	musiek as n	2
a sonic	n soniese	2
list contains	lys bevat	2
nouns or	selfstandige naamwoorde of	2
nouns or	naamwoorde of	2
using specific terms	deur spesifieke terme	2
terms such	terme soos	2
message or	boodskap of	2
schema is a	skema is n	2
organization that	organisasie wat	2
survival	oorlewing	2
of men	van mans	2
words	aksiewoorde	2
for exploratory	vir verkennende	2
and colloquial	en omgangstaal	2
a paradigm	n paradigmaskuif	2
formal organization	formele organisasie	2
amplification	versterking	2
amplification of	versterking van	2
a few eyebrows	n paar wenkbroue	2
few eyebrows	paar wenkbroue	2
are used for	word gebruik vir	2
particularly useful	veral nuttig	2
useful for the	nuttig vir die	2
differentiation and	differensiasie en	2
emotional investment in the text	emosionele belegging in die teks	2
investment in the text	belegging in die teks	2
emotional investment in the text is	emosionele belegging in die teks word	2
investment in the text is	belegging in die teks word	2
of racial	van rasse	2
are specially	is spesiaal	2
pollutes	besoedel	2
extensive examples	uitgebreide voorbeelde	2
terms as a	terme as n	2
refers	dui	2
refers to	dui op	2
refers to the	dui op die	2
voice used	stem wat	2
voice used in	stem wat in	2
screenwriter's	draaiboekskrywer	2
offer multiple	bied veelvuldige	2
offer multiple interpretations	bied veelvuldige interpretasies	2
offer multiple interpretations and	bied veelvuldige interpretasies en	2
require the	vereis die	2
require the reader's	vereis die leser	2
speech are	spraak is	2
placed in	wat in	2
elements of text	elemente van teks	2
hypertextual essay	hipertekstuele opstel	2
presents all arguments	bied alle argumente	2
all arguments	alle argumente	2
ontologies	ontologieë	2
ontologies of	ontologieë van	2
postmodern style is	postmoderne styl word	2
postmodern style is characterized	postmoderne styl word gekenmerk	2
postmodern style is characterized by	postmoderne styl word gekenmerk deur	2
style is characterized by the	styl word gekenmerk deur die	2
style is characterized by the use	styl word gekenmerk deur die gebruik	2
style is characterized by the use of	styl word gekenmerk deur die gebruik van	2
oral	mondeling	2
are large	is groot	2
not understood	nie verstaan	2
the text personally	die teks persoonlik	2
text personally	teks persoonlik	2
feature can	funksie kan	2
an address	n adres	2
text strategically uses	teks gebruik strategies	2
strategically uses	gebruik strategies	2
non normative	nie normatiewe	2
user	gebruikers	2
also implies	impliseer ook	2
the importance of context in	die belangrikheid van konteks in	2
importance of context in	belangrikheid van konteks in	2
of context in	van konteks in	2
system can	stelsel kan	2
relationship between design	verhouding tussen ontwerp	2
relationship between design and	verhouding tussen ontwerp en	2
are interdependent	is interafhanklik	2
are interdependent on	is interafhanklik van	2
interdependent on	interafhanklik van	2
is extremely important in	is uiters belangrik in	2
symbolic code	simboliese kode	2
creates meaning	betekenis skep	2
on culture	op kultuur	2
on culture and	op kultuur en	2
destroy or	vernietig of	2
text discusses both	teks bespreek beide	2
discusses both	bespreek beide	2
both theoretical and practical aspects	beide teoretiese en praktiese aspekte	2
theoretical and practical aspects	teoretiese en praktiese aspekte	2
and practical aspects	en praktiese aspekte	2
practical aspects	praktiese aspekte	2
both theoretical and practical aspects of	beide teoretiese en praktiese aspekte van	2
theoretical and practical aspects of	teoretiese en praktiese aspekte van	2
and practical aspects of	en praktiese aspekte van	2
practical aspects of	praktiese aspekte van	2
for literal	vir letterlike	2
technological innovation	tegnologiese innovasie	2
and hidden	en verborge	2
textbook uses an	handboek gebruik n	2
expression or	uitdrukking of	2
text uses other	teks gebruik ander	2
writing with	skryfwerk met	2
that the user	dat die gebruiker	2
the text on a	die teks op n	2
human needs	menslike behoeftes	2
twentieth century	twintigste eeuse	2
text uses a limited number	teks gebruik n beperkte aantal	2
elements of hypertext	elemente van hiperteks	2
congruent	kongruent	2
excitement of	opwinding van	2
reversal	omkering	2
reversal of	omkering van	2
identically	identies	2
different formats	verskillende formate	2
to people	met mense	2
people from other	mense van ander	2
concise manner	bondige wyse	2
to all	aan alle	2
is induced	word geïnduseer	2
is induced to	word geïnduseer om	2
induced to	geïnduseer om	2
different techniques and	verskillende tegnieke en	2
practice in	oefening in	2
metaphors for the	metafore vir die	2
for the relationship	vir die verhouding	2
for the relationship between	vir die verhouding tussen	2
systems are	stelsels is	2
text deconstructs the narrative to	teks dekonstrueer die narratief om	2
deconstructs the narrative to	dekonstrueer die narratief om	2
the narrative to	die narratief om	2
story which	storie wat	2
of language and meaning	van taal en betekenis	2
text consists of an	teks bestaan uit n	2
analysis is based	analise is gebaseer	2
analysis is based on	analise is gebaseer op	2
yourself in a	jouself in n	2
system of meaning	sisteem van betekenis	2
of meaning and the	van betekenis en die	2
surround the	omring die	2
text reflects on	teks reflekteer oor	2
text reflects on the	teks reflekteer oor die	2
reflects on the	reflekteer oor die	2
fragments creates	fragmente skep	2
fragments creates a	fragmente skep n	2
language in	taal met	2
res	resolusie	2
is a writer	is n skrywer	2
the conventional structure	die konvensionele struktuur	2
the conventional structure of	die konvensionele struktuur van	2
clauses or	klousules of	2
contains a figure	bevat n figuur	2
figure to	figuur om	2
texts produces	tekste produseer	2
gossip	skinderpraatjies	2
these	is	2
these days	is deesdae	2
component of	sleutelkomponent van	2
very rich	baie ryk	2
received	ontvang	2
uses icons symbols	gebruik ikone simbole	2
uses icons symbols and	gebruik ikone simbole en	2
supremacy	oppergesag	2
social inequality	sosiale ongelykheid	2
racial	rassehiërargie	2
content of each text	inhoud van elke teks	2
of each text displays	van elke teks vertoon	2
each text displays	elke teks vertoon	2
of each text displays the	van elke teks vertoon die	2
each text displays the	elke teks vertoon die	2
various literary devices	verskeie literêre middele	2
as a long	as n lang	2
ranges	wissel	2
ranges from	wissel van	2
stories to	kortverhale tot	2
text shows a	teks vertoon n	2
shows a	vertoon n	2
emphasizes the skills	beklemtoon die vaardighede	2
is a culturally	is n kultureel	2
by critics	deur kritici	2
is an individual	is n individu	2
with considerable	met aansienlike	2
or skill	of vaardigheid	2
requirement to	vereiste om	2
the central character's	die sentrale karakter	2
central character's	sentrale karakter	2
text is divided into clear	teks is verdeel in duidelike	2
is divided into clear	is verdeel in duidelike	2
divided into clear	verdeel in duidelike	2
into clear	in duidelike	2
the real with	die werklike met	2
real with	werklike met	2
the real with	die werklike met die	2
real with the	werklike met die	2
strong personal	sterk persoonlike	2
texts rather	tekste eerder	2
texts rather than	tekste eerder as	2
the qualitative	die kwalitatiewe	2
structure consists	struktuur bestaan	2
structure consists of	struktuur bestaan uit	2
the appendix	die bylaag	2
meetings	vergaderings	2
take place	vind plaas	2
discuss and	bespreek en	2
satisfied	tevrede	2
the children	die kinders	2
image of an	beeld van n	2
lot like	baie soos	2
is often presented	word dikwels aangebied	2
of formatting	van formatering	2
material across	materiaal oor	2
a jargon	n jargon	2
a jargon free	n jargon vrye	2
jargon free	jargon vrye	2
processes through	prosesse deur	2
styles to	skryfstyle om	2
happen if	gebeur as	2
the tragic	die tragiese	2
the role of narrator	die rol van die verteller	2
role of the narrator	rol van die verteller	2
turbulent	onstuimige	2
oral text	mondelinge teks	2
the detailed	die gedetailleerde	2
text contains a form	teks bevat n vorm	2
contains a form	bevat n vorm	2
for student	vir studente	2
of instructional	van instruksionele	2
theory of structuralism	teorie van strukturalisme	2
behavior	lesersgedrag	2
of hypertext include	van hiperteks sluit	2
hypertext include	hiperteks sluit	2
include hyperlinks	sluit hiperskakels hiperskakels	2
hyperlinks	hiperskakels hiperskakels	2
include hyperlinks and	sluit hiperskakels hiperskakels en	2
hyperlinks and	hiperskakels hiperskakels en	2
is the function	is die funksie	2
is the function of	is die funksie van	2
of revenue	van inkomste	2
of revenue for	van inkomste vir	2
revenue for	inkomste vir	2
controversial and	omstrede en	2
and false	en valse	2
affluent	gegoede	2
and the character	en die karakter	2
is an unreliable	is n onbetroubare	2
is assumed that the	word aanvaar dat die	2
assumed that the	aanvaar dat die	2
possess	beskik	2
is a code	is n kode	2
visual style of the	visuele styl van die	2
the audience a sense	die gehoor n gevoel	2
audience a sense	gehoor n gevoel	2
the audience a sense of	die gehoor n gevoel van	2
audience a sense of	gehoor n gevoel van	2
a sense of ownership	n gevoel van eienaarskap	2
sense of ownership	gevoel van eienaarskap	2
simple and short	eenvoudige en kort	2
text uses the present	teks gebruik die huidige	2
places a strong	plaas n sterk	2
as embodied	as beliggaamde	2
the weather	die weer	2
are interested	stel belang	2
are interested in	stel belang in	2
how human language	hoe menslike taal	2
traces of its	spore van sy	2
mobile and	mobiel en	2
media	mediateorietekste	2
features emphasize	kenmerke beklemtoon	2
and facilitates	en fasiliteer	2
narratives encourage	narratiewe moedig	2
often presented as	dikwels aangebied as	2
and associative	en assosiatiewe	2
associations are	assosiasies word	2
department	menslikehulpbronafdeling	2
generates meaning	genereer betekenis	2
presents stereotypes	bied stereotipes	2
presents stereotypes of	bied stereotipes van	2
genders and	geslagte en	2
various elements of	verskeie elemente van	2
various elements of the	verskeie elemente van die	2
text is fictional but	teks is fiktief maar	2
is fictional but	is fiktief maar	2
real historical	werklike historiese	2
text is multimodal and uses	teks is multimodaal en gebruik	2
is multimodal and uses	is multimodaal en gebruik	2
multimodal and uses	multimodaal en gebruik	2
uses features of	gebruik kenmerke van	2
and indeterminacy	en onbepaaldheid	2
in the act	in die daad	2
in the act of	in die daad van	2
the act of	die daad van	2
of borrowed	van geleende	2
socialization	sosialisering	2
piano	klavier	2
piano and	klavier en	2
which a	wat n	2
text uses subjective language	teks gebruik subjektiewe taal	2
uses subjective language	gebruik subjektiewe taal	2
subjective language	subjektiewe taal	2
meaning shifts	betekenis verskuif	2
its sentence	sy sinstruktuur	2
creates a double	skep n dubbele	2
forced	gedwonge	2
and space to	en ruimte om	2
humorous sentence	humoristiese sin	2
how two	hoe twee	2
is an intentional	is n opsetlike	2
an intentional	n opsetlike	2
the similarities of	die ooreenkomste van die	2
similarities of the	ooreenkomste van die	2
itself from	homself van	2
the text constructs	konstrueer die teks	2
text explains the theoretical	teks verduidelik die teoretiese	2
explains the theoretical	verduidelik die teoretiese	2
builds bridges	bou brûe	2
bridges	brûe	2
text discusses the implications	teks bespreek die implikasies	2
discusses the implications	bespreek die implikasies	2
text discusses the implications of	teks bespreek die implikasies van	2
discusses the implications of	bespreek die implikasies van	2
codes		2
text reinforce	teks versterk	2
its product	sy produk	2
on logical	op logiese	2
bonds	bindings	2
